OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat
4038,,,HIFLD,TAP,307989,Glendale South Tap 3,66,90039,CA,Los Angeles County,Los Angeles,-118.2480224,34.11293868
4039,,,HIFLD,TAP,307997,Unknown,66,93274,CA,Tulare County,Unincorporated,-119.3285633,36.12349978
4040,,,HIFLD,TAP,307998,Unknown,66,92880,CA,Riverside County,Corona,-117.5689462,33.89189865
4041,,,HIFLD,TAP,307999,Unknown,,95363,CA,Stanislaus County,Unincorporated,-121.2615652,37.52884253
4042,,,HIFLD,TAP,308000,Unknown,70,93268,CA,Kern County,Unincorporated,-119.4816642,35.10816187
4043,,,HIFLD,TAP,308003,Unknown,66,92649,CA,Orange County,Huntington Beach,-118.0285869,33.74431459
4044,,,HIFLD,TAP,308006,Tulloch Tap,115,95228,CA,Calaveras County,Unincorporated,-120.607932,37.880202
4045,,,HIFLD,TAP,308007,Unknown,60,95660,CA,Sacramento County,Unincorporated,-121.3921102,38.68312419
4046,,,HIFLD,TAP,308014,Unknown,60,95828,CA,Sacramento County,Unincorporated,-121.3721013,38.47812958
4047,,,HIFLD,TAP,308016,Unknown,60,95971,CA,Plumas County,Unincorporated,-120.9629729,40.02729047
4048,,,HIFLD,TAP,308020,Unknown,66,93207,CA,Tulare County,Unincorporated,-119.035598,35.83412992
4049,,,HIFLD,TAP,308022,Valley Home Tap 2,115,95361,CA,San Joaquin County,Unincorporated,-120.945132,37.85662732
4050,,,HIFLD,TAP,308025,Unknown,66,92509,CA,Riverside County,Jurupa Valley,-117.4273287,34.01461063
4051,,,HIFLD,TAP,308026,Unknown,60,94931,CA,Sonoma County,Unincorporated,-122.735312,38.311747
4052,,,HIFLD,TAP,308028,Unknown,66,90808,CA,Los Angeles County,Long Beach,-118.0719383,33.817479
4053,,,HIFLD,TAP,308030,Unknown,60,95640,CA,Amador County,Unincorporated,-120.9170415,38.34109765
4054,,,HIFLD,TAP,308031,Jessup Tap 1,115,96007,CA,Shasta County,Unincorporated,-122.3290069,40.4508796
4055,,,HIFLD,TAP,308033,Unknown,60,96130,CA,Lassen County,Unincorporated,-120.6411509,40.41020102
4056,,,HIFLD,TAP,308034,Unknown,60,95212,CA,San Joaquin County,Unincorporated,-121.21027,38.054274
4057,,,HIFLD,TAP,308035,Unknown,69,91906,CA,San Diego County,Unincorporated,-116.49879,32.79754771
4058,,,HIFLD,TAP,308036,Unknown,66,92707,CA,Orange County,Santa Ana,-117.8768461,33.700147
4059,,,HIFLD,TAP,308037,Unknown,69,96015,CA,Modoc County,Unincorporated,-121.2267098,41.63308079
4060,,,HIFLD,TAP,308040,Unknown,60,93925,CA,Monterey County,Unincorporated,-121.4982135,36.58171231
4061,,,HIFLD,TAP,308041,Unknown,66,90620,CA,Orange County,Buena Park,-118.0285662,33.871453
4062,,,HIFLD,TAP,308044,Unknown,66,92399,CA,San Bernardino County,Yucaipa,-117.1187652,34.028043
4063,,,HIFLD,TAP,308046,Unknown,60,95401,CA,Sonoma County,Santa Rosa,-122.7421529,38.43196969
4064,,,HIFLD,TAP,308048,GWF #5 Tap,60,94565,CA,Contra Costa County,Unincorporated,-121.987691,38.04232667
4065,,,HIFLD,TAP,308053,Unknown,60,96055,CA,Tehama County,Unincorporated,-122.091246,40.045289
4066,,,HIFLD,TAP,308055,Unknown,92,92233,CA,Imperial County,Unincorporated,-115.640217,33.153983
4067,,,HIFLD,TAP,308056,Electra Tap 2,230,95665,CA,Amador County,Unincorporated,-120.6688215,38.33164824
4068,,,HIFLD,TAP,308057,Unknown,66,93203,CA,Kern County,Unincorporated,-118.8062387,35.19470381
4069,,,HIFLD,TAP,308060,Unknown,92,92227,CA,Imperial County,Unincorporated,-115.5356477,32.91296015
4070,,,HIFLD,TAP,308067,Unknown,60,94952,CA,Sonoma County,Petaluma,-122.6336902,38.2373855
4071,,,HIFLD,TAP,308068,Bunker 2 Tap,115,92571,CA,Riverside County,Perris,-117.2108851,33.83044914
4072,,,HIFLD,TAP,308074,Unknown,,95608,CA,Sacramento County,Unincorporated,-121.346135,38.61382243
4073,,,HIFLD,TAP,308076,Unknown,66,93536,CA,Los Angeles County,Lancaster,-118.2285011,34.68929138
4074,,,HIFLD,TAP,308077,Unknown,60,95436,CA,Sonoma County,Unincorporated,-122.8516124,38.48231268
4075,,,HIFLD,TAP,308079,Unknown,66,93550,CA,Los Angeles County,Palmdale,-118.129236,34.57240717
4076,,,HIFLD,TAP,308085,Electra Tap 1,230,95642,CA,Amador County,Unincorporated,-120.6691071,38.33151469
4077,,,HIFLD,TAP,308087,Unknown,60,96129,CA,Plumas County,Unincorporated,-120.39082,39.820568
4078,,,HIFLD,TAP,308088,Unknown,60,95828,CA,Sacramento County,Sacramento,-121.380527,38.519945
4079,,,HIFLD,TAP,308089,Unknown,66,90280,CA,Los Angeles County,South Gate,-118.2224493,33.958933
4080,,,HIFLD,TAP,308090,Unknown,115,96001,CA,Shasta County,Redding,-122.396013,40.586887
4081,,,HIFLD,TAP,308092,Unknown,34,92314,CA,San Bernardino County,Unincorporated,-116.8401627,34.27264762
4082,,,HIFLD,TAP,308093,Carquinez Tap,115,94590,CA,Solano County,Vallejo,-122.245506,38.084448
4083,,,HIFLD,TAP,308094,Unknown,60,95757,CA,Sacramento County,Unincorporated,-121.453353,38.37928
4084,,,HIFLD,TAP,308095,Unknown,60,95757,CA,Sacramento County,Unincorporated,-121.4444781,38.32095638
4085,,,HIFLD,TAP,308097,Unknown,60,93210,CA,Fresno County,Unincorporated,-120.354695,36.190749
4086,,,HIFLD,TAP,308100,Unknown,66,91301,CA,Los Angeles County,Agoura Hills,-118.7672701,34.1472833
4087,,,HIFLD,TAP,308107,Unknown,60,95864,CA,Sacramento County,Unincorporated,-121.3647482,38.59452727
4088,,,HIFLD,TAP,308108,Dixon Tap,,95620,CA,Solano County,Dixon,-121.8259364,38.44487818
4089,,,HIFLD,TAP,308109,Unknown,66,91706,CA,Los Angeles County,Irwindale,-117.933929,34.12527
4090,,,HIFLD,TAP,308110,Fairway Tap,,93458,CA,Santa Barbara County,Santa Maria,-120.4513371,34.96219643
4091,,,HIFLD,TAP,308112,Unknown,115,93308,CA,Kern County,Unincorporated,-119.0826823,35.44161627
4092,,,HIFLD,TAP,308114,Unknown,60,95521,CA,Humboldt County,Unincorporated,-124.0472885,40.88907595
4093,,,HIFLD,TAP,308115,Unknown,60,95829,CA,Sacramento County,Unincorporated,-121.2978989,38.49613148
4094,,,HIFLD,TAP,308120,Unknown,110,95355,CA,Stanislaus County,Modesto,-120.9211709,37.66737048
4095,,,HIFLD,TAP,308121,Unknown,60,95912,CA,Colusa County,Unincorporated,-122.0609569,38.96933705
4096,,,HIFLD,TAP,308124,Wolfskill Tap,,94534,CA,Solano County,Fairfield,-122.080399,38.228648
4097,,,HIFLD,TAP,308126,Unknown,115,96001,CA,Shasta County,Redding,-122.39574,40.586941
4098,,,HIFLD,TAP,308133,Unknown,60,95993,CA,Sutter County,Unincorporated,-121.6888976,39.14856559
4099,,,HIFLD,TAP,308134,Unknown,60,93668,CA,Fresno County,Unincorporated,-120.3430672,36.6176169
4100,,,HIFLD,TAP,308137,Unknown,60,95833,CA,Sacramento County,Sacramento,-121.5233128,38.61280137
4101,,,HIFLD,TAP,308138,Unknown,70,93313,CA,Kern County,Unincorporated,-119.0648425,35.06295868
4102,,,HIFLD,TAP,308140,Unknown,66,90631,CA,Orange County,La Habra,-117.9242559,33.939065
4103,,,HIFLD,TAP,308144,Unknown,69,95316,CA,Stanislaus County,Unincorporated,-120.7892121,37.5216509
4104,,,HIFLD,TAP,308145,Unknown,66,93274,CA,Tulare County,Tulare,-119.3132797,36.21161417
4105,,,HIFLD,TAP,308146,Sutter-Vale Vista Tap,,95608,CA,Sacramento County,Unincorporated,-121.3282008,38.63362397
4106,,,HIFLD,TAP,308147,Unknown,66,90601,CA,Los Angeles County,Industry,-118.037304,34.023992
4107,,,HIFLD,TAP,308148,Country Club 2 Tap,,95825,CA,Sacramento County,Unincorporated,-121.385859,38.60334
4108,,,HIFLD,TAP,308149,Geysers Tap 2,230,95441,CA,Sonoma County,Unincorporated,-122.7615332,38.76715787
4109,,,HIFLD,TAP,308150,Halldale Tap,,90745,CA,Los Angeles County,Carson,-118.284,33.847231
4110,,,HIFLD,TAP,308158,Unknown,60,94530,CA,Contra Costa County,El Cerrito,-122.2911897,37.90404144
4111,,,HIFLD,TAP,308160,Warren Canyon Tap,69,92064,CA,San Diego County,Poway,-117.032504,33.022147
4112,,,HIFLD,TAP,308167,Unknown,115,93610,CA,Madera County,Unincorporated,-120.1471736,37.12691172
4113,,,HIFLD,TAP,308168,Unknown,115,95966,CA,Butte County,Unincorporated,-121.5399584,39.49175965
4114,,,HIFLD,TAP,308169,Unknown,69,91935,CA,San Diego County,Unincorporated,-116.6796403,32.65372726
4115,,,HIFLD,TAP,308170,Unknown,60,96130,CA,Lassen County,Unincorporated,-120.6863547,40.42582375
4116,,,HIFLD,TAP,308172,Unknown,115,94110,CA,San Francisco County,San Francisco,-122.4073527,37.76443813
4117,,,HIFLD,TAP,308174,Unknown,60,95060,CA,Santa Cruz County,Santa Cruz,-122.0313919,36.96078694
4118,,,HIFLD,SUBSTATION,308179,Unknown,69,91905,CA,San Diego County,Unincorporated,-116.3421631,32.70554777
4119,,,HIFLD,SUBSTATION,308227,Unknown,500,94571,CA,Solano County,Unincorporated,-121.8310502,38.12815048
4120,,,HIFLD,RISER,308235,Unknown,,92886,CA,Orange County,Yorba Linda,-117.8263559,33.91318115
4121,,,HIFLD,SUBSTATION,308258,Unknown,60,96122,CA,Plumas County,Portola,-120.473486,39.817639
4122,,,HIFLD,RISER,308328,Unknown,66,91750,CA,Los Angeles County,La Verne,-117.76516,34.092815
4123,,,HIFLD,RISER,308341,Unknown,,92649,CA,Orange County,Huntington Beach,-118.0416824,33.7231465
4124,,,HIFLD,RISER,308344,Unknown,60,94577,CA,Alameda County,San Leandro,-122.1656941,37.72179449
4125,,,HIFLD,RISER,308346,Unknown,69,92801,CA,Orange County,Anaheim,-117.923438,33.85078003
4126,,,HIFLD,SUBSTATION,308365,Unknown,,92503,CA,Riverside County,Unincorporated,-117.3729836,33.83692011
4127,,,HIFLD,SUBSTATION,308420,Unknown,115,95632,CA,San Joaquin County,Unincorporated,-121.1375134,38.23560033
4128,,,HIFLD,SUBSTATION,308432,Brawley,,92251,CA,Imperial County,Unincorporated,-115.5128536,32.90330656
4129,,,HIFLD,RISER,308442,Unknown,66,92627,CA,Orange County,Costa Mesa,-117.943902,33.65274
4130,,,HIFLD,SUBSTATION,308457,Skaggs Island Junction 2,115,94592,CA,Solano County,Unincorporated,-122.380998,38.15268
4131,,,HIFLD,SUBSTATION,308464,Unknown,66,93117,CA,Santa Barbara County,Unincorporated,-120.044346,34.464493
4132,,,HIFLD,SUBSTATION,308467,Mesquite,,92251,CA,Imperial County,Unincorporated,-115.510209,32.84751332
4133,,,HIFLD,SUBSTATION,308476,Unknown,,92239,CA,Riverside County,Unincorporated,-115.00824,33.66889468
4134,,,HIFLD,SUBSTATION,308484,Unknown,60,95987,CA,Colusa County,Unincorporated,-122.1099653,39.10549734
4135,,,HIFLD,SUBSTATION,308489,Unknown,66,90501,CA,Los Angeles County,Torrance,-118.309473,33.847489
4136,,,HIFLD,RISER,308522,Unknown,66,91710,CA,San Bernardino County,Chino,-117.714816,33.99731
4137,,,HIFLD,SUBSTATION,308526,Unknown,66,90723,CA,Los Angeles County,Paramount,-118.1732454,33.90175195
4138,,,HIFLD,SUBSTATION,308527,Unknown,,90049,CA,Los Angeles County,Los Angeles,-118.4795189,34.12975552
4139,,,HIFLD,SUBSTATION,308535,Unknown,66,90405,CA,Los Angeles County,Santa Monica,-118.464826,34.013836
4140,,,HIFLD,SUBSTATION,308566,Unknown,66,92833,CA,Orange County,Fullerton,-117.9592976,33.876746
4141,,,HIFLD,NOT AVAILABLE,308570,Unknown,,92274,CA,Riverside County,Unincorporated,-116.181439,33.627434
4142,,,HIFLD,RISER,308572,Unknown,66,91710,CA,San Bernardino County,Chino,-117.714735,33.997308
4143,,,HIFLD,SUBSTATION,308579,Unknown,,91303,CA,Los Angeles County,Los Angeles,-118.5962595,34.2015079
4144,,,HIFLD,SUBSTATION,308612,Halsey,60,95602,CA,Placer County,Unincorporated,-121.0432699,38.95691185
4145,,,HIFLD,RISER,308630,Unknown,69,92805,CA,Orange County,Anaheim,-117.923611,33.84681
4146,,,HIFLD,RISER,308640,Unknown,66,92408,CA,San Bernardino County,San Bernardino,-117.2793223,34.10091974
4147,,,HIFLD,SUBSTATION,308654,Unknown,,95357,CA,Stanislaus County,Unincorporated,-120.9688364,37.71033781
4148,,,HIFLD,SUBSTATION,308662,Unknown,115,93307,CA,Kern County,Unincorporated,-118.925355,35.35886038
4149,,,HIFLD,SUBSTATION,308666,Unknown,70,93203,CA,Kern County,Unincorporated,-118.8786299,35.14754376
4150,,,HIFLD,SUBSTATION,308676,Unknown,230,92243,CA,Imperial County,Unincorporated,-115.7173484,32.73454069
4151,,,HIFLD,RISER,308696,Unknown,,92886,CA,Orange County,Yorba Linda,-117.8262745,33.91321788
4152,,,HIFLD,SUBSTATION,308699,Unknown,66,92630,CA,Orange County,Lake Forest,-117.7073207,33.61925256
4153,,,HIFLD,SUBSTATION,308709,Unknown,60,95841,CA,Sacramento County,Unincorporated,-121.3574281,38.65387755
4154,,,HIFLD,RISER,308723,Unknown,66,90304,CA,Los Angeles County,Unincorporated,-118.3698888,33.93301913
4155,,,HIFLD,RISER,308750,Unknown,,92886,CA,Orange County,Unincorporated,-117.8260513,33.91102225
4156,,,HIFLD,SUBSTATION,308759,Onshore,,93117,CA,Santa Barbara County,Unincorporated,-119.912134,34.43369713
4157,,,HIFLD,NOT AVAILABLE,308776,Unknown,60,95628,CA,Sacramento County,Unincorporated,-121.2644757,38.65290278
4158,,,HIFLD,SUBSTATION,308783,Unknown,115,93523,CA,Kern County,Unincorporated,-117.918094,34.90827125
4159,,,HIFLD,RISER,308789,Unknown,66,90031,CA,Los Angeles County,Los Angeles,-118.2158798,34.06744396
4160,,,HIFLD,SUBSTATION,308799,Unknown,34,92314,CA,San Bernardino County,Unincorporated,-116.8312597,34.26118321
4161,,,HIFLD,SUBSTATION,308814,Unknown,60,93626,CA,Fresno County,Unincorporated,-119.7033265,36.99764456
4162,,,HIFLD,SUBSTATION,308819,Bank C,,93545,CA,Inyo County,Unincorporated,-118.0438658,36.44338125
4163,,,HIFLD,SUBSTATION,308857,Unknown,60,95864,CA,Sacramento County,Unincorporated,-121.385296,38.581368
4164,,,HIFLD,NOT AVAILABLE,308872,Unknown,66,92660,CA,Orange County,Newport Beach,-117.8654051,33.654568
4165,,,HIFLD,SUBSTATION,308895,Unknown,66,92618,CA,Orange County,Irvine,-117.7273279,33.62948138
4166,,,HIFLD,SUBSTATION,308898,Unknown,66,90670,CA,Los Angeles County,Norwalk,-118.0463332,33.90252905
4167,,,HIFLD,SUBSTATION,308925,Unknown,,95205,CA,San Joaquin County,Stockton,-121.272722,37.949271
4168,,,HIFLD,SUBSTATION,308930,Unknown,70,93268,CA,Kern County,Unincorporated,-119.3312829,35.10932506
4169,,,HIFLD,SUBSTATION,308953,Unknown,,93560,CA,Kern County,Unincorporated,-118.4483288,34.91974747
4170,,,HIFLD,DEAD END,308956,Unknown,66,92337,CA,San Bernardino County,Fontana,-117.479884,34.048202
4171,,,HIFLD,SUBSTATION,308966,Unknown,60,95827,CA,Sacramento County,Unincorporated,-121.343977,38.545596
4172,,,HIFLD,SUBSTATION,309010,Unknown,,93001,CA,Ventura County,Unincorporated,-119.4218162,34.35453645
4173,,,HIFLD,NOT AVAILABLE,309014,Unknown,110,95355,CA,Stanislaus County,Modesto,-120.9587118,37.66778283
4174,,,HIFLD,SUBSTATION,309034,Unknown,,93640,CA,Fresno County,Unincorporated,-120.4220633,36.72110248
4175,,,HIFLD,SUBSTATION,309067,Unknown,69,92101,CA,San Diego County,San Diego,-117.2079408,32.73527034
4176,,,HIFLD,SUBSTATION,309084,Unknown,,92363,CA,San Bernardino County,Unincorporated,-114.6774465,35.03279404
4177,,,HIFLD,SUBSTATION,309129,Unknown,230,93245,CA,Kings County,Unincorporated,-119.9192911,36.23223605
4178,,,HIFLD,NOT AVAILABLE,309145,Unknown,60,95758,CA,Sacramento County,Elk Grove,-121.4176372,38.41923995
4179,,,HIFLD,SUBSTATION,309166,Unknown,,93536,CA,Los Angeles County,Unincorporated,-118.4322496,34.78724751
4180,,,HIFLD,NOT AVAILABLE,309167,Unknown,60,93204,CA,Kings County,Unincorporated,-120.0928212,36.04372226
4181,,,HIFLD,NOT AVAILABLE,309180,Unknown,,95354,CA,Stanislaus County,Modesto,-120.9391606,37.63805273
4182,,,HIFLD,SUBSTATION,309216,Unknown,60,95640,CA,Amador County,Ione,-120.9491302,38.36970343
4183,,,HIFLD,SUBSTATION,309219,Lime Saddle,,95969,CA,Butte County,Unincorporated,-121.5738472,39.70215975
4184,,,HIFLD,SUBSTATION,309226,Unknown,60,95062,CA,Santa Cruz County,Unincorporated,-121.9807603,36.97580307
4185,,,HIFLD,SUBSTATION,309233,Unknown,60,95608,CA,Sacramento County,Unincorporated,-121.337398,38.655358
4186,,,HIFLD,SUBSTATION,309264,Unknown,500,93501,CA,Kern County,Unincorporated,-118.2973674,35.0213108
4187,,,HIFLD,SUBSTATION,309284,Unknown,,90502,CA,Los Angeles County,Los Angeles,-118.2916125,33.84716467
4188,,,HIFLD,SUBSTATION,309296,Unknown,115,93725,CA,Fresno County,Fresno,-119.7366512,36.69611134
4189,,,HIFLD,SUBSTATION,309319,Unknown,,93560,CA,Kern County,Unincorporated,-118.2386673,34.90114224
4190,,,HIFLD,RISER,309329,Unknown,66,92630,CA,Orange County,Lake Forest,-117.6970314,33.6236143
4191,,,HIFLD,SUBSTATION,309332,Unknown,66,90670,CA,Los Angeles County,Santa Fe Springs,-118.081606,33.935421
4192,,,HIFLD,SUBSTATION,309371,Unknown,60,95758,CA,Sacramento County,Elk Grove,-121.4174653,38.4091686
4193,,,HIFLD,SUBSTATION,309382,Unknown,66,91746,CA,Los Angeles County,Industry,-117.9934487,34.027853
4194,,,HIFLD,SUBSTATION,309391,Unknown,,90045,CA,Los Angeles County,Los Angeles,-118.3850492,33.96603478
4195,,,HIFLD,SUBSTATION,309406,Unknown,,93560,CA,Kern County,Unincorporated,-118.3955705,34.84708142
4196,,,HIFLD,RISER,309417,Unknown,66,90650,CA,Los Angeles County,Norwalk,-118.064176,33.92958
4197,,,HIFLD,RISER,309425,Unknown,69,92805,CA,Orange County,Anaheim,-117.9194601,33.82941021
4198,,,HIFLD,SUBSTATION,309430,Unknown,,92804,CA,Orange County,Anaheim,-117.958741,33.81763965
4199,,,HIFLD,SUBSTATION,309468,Unknown,60,95713,CA,Placer County,Unincorporated,-120.9532628,39.13435842
4200,,,HIFLD,SUBSTATION,309488,Unknown,66,91761,CA,San Bernardino County,Ontario,-117.6458526,34.041175
4201,,,HIFLD,SUBSTATION,309558,Unknown,,92802,CA,Orange County,Anaheim,-117.923738,33.81061091
4202,,,HIFLD,SUBSTATION,309561,Unknown,115,92591,CA,Riverside County,Temecula,-117.0949828,33.51936049
4203,,,HIFLD,SUBSTATION,309563,Unknown,115,93230,CA,Kings County,Unincorporated,-119.5888891,36.15192815
4204,,,HIFLD,RISER,309574,Unknown,66,91706,CA,Los Angeles County,Irwindale,-117.9343137,34.10344202
4205,,,HIFLD,SUBSTATION,309609,Woodland Biomass,,95776,CA,Yolo County,Woodland,-121.7344412,38.69506638
4206,,,HIFLD,SUBSTATION,309661,Unknown,,92886,CA,Orange County,Yorba Linda,-117.8244837,33.91457435
4207,,,HIFLD,SUBSTATION,309666,Unknown,,92243,CA,Imperial County,Unincorporated,-115.5776647,32.75250849
4208,,,HIFLD,SUBSTATION,309682,Unknown,,92316,CA,San Bernardino County,Unincorporated,-117.40055,34.039838
4209,,,HIFLD,SUBSTATION,309694,Unknown,,93245,CA,Kings County,Unincorporated,-119.9044283,36.24047869
4210,,,HIFLD,SUBSTATION,309710,Unknown,66,92806,CA,Orange County,Anaheim,-117.8419243,33.84975676
4211,,,HIFLD,RISER,309716,Unknown,69,92807,CA,Orange County,Anaheim,-117.7912907,33.8579114
4212,,,HIFLD,NOT AVAILABLE,309742,Unknown,60,93940,CA,Monterey County,Monterey,-121.8661005,36.58771961
4213,,,HIFLD,SUBSTATION,309769,Unknown,60,93643,CA,Madera County,Unincorporated,-119.5296491,37.29154808
4214,,,HIFLD,SUBSTATION,309783,Unknown,66,90278,CA,Los Angeles County,Redondo Beach,-118.3747627,33.86893705
4215,,,HIFLD,SUBSTATION,309801,Trans Bay Cable Facility,200,94107,CA,San Francisco County,San Francisco,-122.3860199,37.75483426
4216,,,HIFLD,SUBSTATION,309807,Unknown,,95648,CA,Placer County,Lincoln,-121.3035705,38.90278731
4217,,,HIFLD,SUBSTATION,309867,Unknown,60,95660,CA,Sacramento County,Unincorporated,-121.3976123,38.64510268
4218,,,HIFLD,SUBSTATION,309869,Unknown,60,93608,CA,Fresno County,Unincorporated,-120.3879045,36.61750067
4219,,,HIFLD,SUBSTATION,309886,Unknown,92,92274,CA,Riverside County,Unincorporated,-116.1125955,33.56943414
4220,,,HIFLD,SUBSTATION,309901,Unknown,,93561,CA,Kern County,Unincorporated,-118.3833781,35.10732154
4221,,,HIFLD,SUBSTATION,309915,Unknown,,95386,CA,Stanislaus County,Unincorporated,-120.6747976,37.65187938
4222,,,HIFLD,SUBSTATION,309952,Unknown,,93268,CA,Kern County,Unincorporated,-119.4749652,35.11517414
4223,,,HIFLD,SUBSTATION,309956,Colgate,,95935,CA,Yuba County,Unincorporated,-121.1897057,39.33111458
4224,,,HIFLD,DEAD END,309990,Unknown,66,92868,CA,Orange County,Orange,-117.8623966,33.80229881
4225,,,HIFLD,RISER,310001,Unknown,66,92886,CA,Orange County,Yorba Linda,-117.8290173,33.89949457
4226,,,HIFLD,SUBSTATION,310013,Unknown,66,92870,CA,Orange County,Placentia,-117.8381035,33.8887393
4227,,,HIFLD,SUBSTATION,310029,Walnut,230,95380,CA,Stanislaus County,Unincorporated,-120.9070969,37.49032248
4228,,,HIFLD,SUBSTATION,310084,Unknown,66,91710,CA,San Bernardino County,Chino,-117.71543,33.997625
4229,,,HIFLD,SUBSTATION,310103,Unknown,66,91706,CA,Los Angeles County,Irwindale,-117.9613514,34.10736864
4230,,,HIFLD,SUBSTATION,310110,Unknown,60,95547,CA,Humboldt County,Unincorporated,-124.064087,40.5416944
4231,,,HIFLD,SUBSTATION,310128,Dynegy Oakland Power Plant,115,94607,CA,Alameda County,Oakland,-122.280929,37.796432
4232,,,HIFLD,SUBSTATION,310130,Unknown,115,93219,CA,Tulare County,Unincorporated,-119.4546612,35.81238837
4233,,,HIFLD,DEAD END,310155,Unknown,230,94534,CA,Solano County,Fairfield,-122.158428,38.199174
4234,,,HIFLD,SUBSTATION,310181,Unknown,60,95819,CA,Sacramento County,Sacramento,-121.432728,38.57092425
4235,,,HIFLD,RISER,310191,Unknown,69,92121,CA,San Diego County,San Diego,-117.2113449,32.89382148
4236,,,HIFLD,SUBSTATION,310197,Unknown,,93501,CA,Kern County,Unincorporated,-118.2960867,35.02319126
4237,,,HIFLD,SUBSTATION,310202,Unknown,,93536,CA,Kern County,Unincorporated,-118.5116843,34.82838487
4238,,,HIFLD,SUBSTATION,310294,Unknown,,91706,CA,Los Angeles County,Baldwin Park,-117.9887635,34.07945533
4239,,,HIFLD,SUBSTATION,310357,Unknown,161,92242,CA,San Bernardino County,Unincorporated,-114.3723532,34.13096934
4240,,,HIFLD,DEAD END,310411,Unknown,66,90260,CA,Los Angeles County,Unincorporated,-118.339426,33.87886424
4241,,,HIFLD,SUBSTATION,310418,Unknown,,93307,CA,Kern County,Unincorporated,-118.824332,35.32641182
4242,,,HIFLD,NOT AVAILABLE,310430,Unknown,115,93631,CA,Fresno County,Kingsburg,-119.5809283,36.53928724
4243,,,HIFLD,SUBSTATION,310442,Unknown,500,91606,CA,Los Angeles County,Los Angeles,-118.3795635,34.19123211
4244,,,HIFLD,SUBSTATION,310453,Unknown,,92283,CA,Imperial County,Unincorporated,-114.590449,32.781682
4245,,,HIFLD,SUBSTATION,310458,Unknown,66,91352,CA,Los Angeles County,Los Angeles,-118.3903234,34.241682
